year,side_a,side_b,type_of_violence,best,deaths_civilians,latitude,longitude
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,42.9682,46.2423
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.0411,46.1602
2007,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,42.8625,45.756
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,0,0,43.1627,45.201
2012,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,6,0,42.9526,46.0671
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.2624,45.5348
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,5,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Civilians,3,50,50,43.318,45.6982
2011,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.2911,45.3014
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,6,0,42.9595,46.1134
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0952,45.3586
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.131672,45.300046
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.6685,46.0847
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.1627,45.201
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.318,45.6982
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.0318,45.2623
2005,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2008,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.0964,46.3769
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,42.836,45.7361
2009,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,1,0,43.3058,45.7477
2007,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,19,0,43.3058,45.7477
2010,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,1,2,0,43.1627,45.201
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.8707,45.6907
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,4,43.1194,46.0708
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.5743,45.5214
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3847,45.6998
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,9,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,31,31,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,70,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,399,0,43.3519,46.1035
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.956,46.1268
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3519,46.1035
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.6499,45.3094
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.1627,45.201
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,26,26,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,30,0,43.1488,45.901
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.2917,45.8724
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,30,0,43.1117,45.9901
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0964,46.3769
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.9595,46.1134
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,91,0,43.253,46.3554
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.2156,46.3902
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,16,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,43.1872,45.2864
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,6,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,11,0,43.1488,45.901
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,18,0,43.2911,45.3014
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.4009,45.5278
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,1,43.2386,45.1714
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,33,0,42.872,45.6873
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1618,46.0078
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,15,0,43.3519,46.1035
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,41,0,43.0868,46.3045
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,15,15,42.872,45.6873
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Civilians,3,5,5,43.2624,45.5348
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,10,43.29,45.3024
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,20,0,43.1591,46.0051
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1117,45.9901
2000,Government of Russia (Soviet Union),Civilians,3,2,2,43.221,46.1949
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,20,0,43.296892,45.770809
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.6867,45.5702
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Civilians,3,4,4,43.087,45.7435
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2286,45.5638
2001,Government of Russia (Soviet Union),Civilians,3,10,10,43.3058,45.7477
2001,Government of Russia (Soviet Union),Civilians,3,3,3,43.3058,45.7477
2002,Government of Russia (Soviet Union),Civilians,3,0,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.0411,46.1602
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.221,46.1949
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1618,46.0078
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Civilians,3,1,1,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Civilians,3,2,2,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.9595,46.1134
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9972,46.1475
2000,Government of Russia (Soviet Union),Civilians,3,1,1,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,8,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,2,2,43.1905,45.8318
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Civilians,3,14,14,43.1276,45.5406
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.0964,46.3769
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2917,45.8724
2004,Chechen Republic of Ichkeria,Civilians,3,0,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9972,46.1475
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,4,43.1117,45.9901
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2503,45.9085
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,4,43.064,45.6527
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,42.8401,45.6317
2004,Chechen Republic of Ichkeria,Civilians,3,2,0,43.263623,46.252382
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,8,0,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2425,46.0019
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.087184,45.599594
2002,Government of Russia (Soviet Union),Civilians,3,0,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3513,46.2563
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.0236,46.3603
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,3,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.6741,45.9184
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2274,45.3874
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1871,45.9202
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2425,46.0019
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,42.9526,46.0671
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.8625,45.756
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.7077,45.4501
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.7077,45.4501
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.1253,46.2444
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.6741,45.9184
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1627,45.201
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0236,46.3603
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.0236,46.3603
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1488,45.901
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1264,45.3282
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.0964,46.3769
2002,Government of Russia (Soviet Union),Civilians,3,7,7,43.2425,46.0019
2002,Government of Russia (Soviet Union),Civilians,3,3,3,43.177,45.8938
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.0975,45.468
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2002,Government of Russia (Soviet Union),Civilians,3,15,15,43.6012,44.9158
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.0422,46.0297
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.963,45.8
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,42.8625,45.756
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0318,45.2623
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0318,45.2623
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.9526,46.0671
2002,Government of Russia (Soviet Union),Civilians,3,6,6,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.1859,46.15
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1488,45.901
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2911,45.3014
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,3,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.1627,45.201
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,3,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.1373,45.123
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,1,43.318,45.6982
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,23,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,4,43.1627,45.201
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,18,0,43.318,45.6982
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3222,45.9952
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,19,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2917,45.8724
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.0708,45.5154
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.038,46.2881
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.2917,45.8724
2001,Government of Russia (Soviet Union),Civilians,3,2,2,43.4399,46.0947
2002,Government of Russia (Soviet Union),Civilians,3,0,0,43.0318,45.2623
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2001,45.7874
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,42.7443,46.0617
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,43,0,43.318,45.6982
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,18,16,43.6777,45.125
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9759,45.7127
2001,Government of Russia (Soviet Union),Civilians,3,23,23,43.0964,46.3769
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,30,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Civilians,3,1,1,43.2911,45.3014
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.1872,45.2864
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2002,Government of Russia (Soviet Union),Civilians,3,3,3,43.1859,46.15
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,20,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,153,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.9705,46.0174
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,1,1,43.1117,45.9901
1996,Government of Russia (Soviet Union),Civilians,3,0,0,43.1609,45.6213
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,2,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.9595,46.1134
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.3519,46.1035
2001,Government of Russia (Soviet Union),Civilians,3,5,5,43.253,46.3554
2001,Government of Russia (Soviet Union),Civilians,3,15,15,43.2153,46.2837
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.2386,45.1714
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.318,45.6982
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,25,0,43.318,45.6982
1994,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,1,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.3058,45.7477
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,3,0,43.2274,45.3874
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,11,11,43.318,45.6982
1996,Government of Russia (Soviet Union),Civilians,3,3,3,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,3,3,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,42.872,45.6873
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.1627,45.201
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,12,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.2917,45.8724
1996,Government of Russia (Soviet Union),Civilians,3,15,15,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,5,5,43.202,46.0879
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,16,0,43.318,45.6982
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,30,0,43.0964,46.3769
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,42.9595,46.1134
1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,42.956,46.1268
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
2003,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,0,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.3519,46.1035
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,8,0,43.2917,45.8724
2001,Government of Russia (Soviet Union),Civilians,3,19,19,43.2425,46.0019
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,21,0,43.0975,45.468
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1276,45.5406
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.1488,45.901
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,58,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.3058,45.7477
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,9,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,8,0,43.1627,45.201
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,1,0,43.318,45.6982
2001,Government of Russia (Soviet Union),Civilians,3,6,6,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,4,0,42.9526,46.0671
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,50,0,43.3058,45.7477
2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,6,0,43.318,45.6982
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.0975,45.468
1999,Government of Russia (Soviet Union),Civilians,3,1,1,43.2621,45.4208
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,10,0,43.1488,45.901
2004,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,7,0,43.3058,45.7477
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,2,0,43.318,45.6982
1995,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1,5,0,43.3058,45.7477
